productExternalId,rawName,ingredientNameCandidate,displayOrder,amountText,amountStatus,matchStatus
seed_97_ko_official-001,정제수,정제수,1,,unknown,unmatched
seed_97_ko_official-001,부틸렌글라이콜,부틸렌글라이콜,2,,unknown,unmatched
seed_97_ko_official-001,글리세린,글리세린,3,,unknown,unmatched
seed_97_ko_official-001,펜틸렌글라이콜,펜틸렌글라이콜,4,,unknown,unmatched
seed_97_ko_official-001,프로판다이올,프로판다이올,5,,unknown,unmatched
seed_97_ko_official-001,아이리쉬모스추출물,아이리쉬모스추출물,6,,unknown,unmatched
seed_97_ko_official-001,사탕수수추출물,사탕수수추출물,7,,unknown,unmatched
seed_97_ko_official-001,해수,해수,8,,unknown,unmatched
seed_97_ko_official-001,"1,2-헥산다이올","1,2-헥산다이올",9,,unknown,unmatched
seed_97_ko_official-001,프로테아제,프로테아제,10,,unknown,unmatched
seed_97_ko_official-001,베타인,베타인,11,,unknown,unmatched
seed_97_ko_official-001,판테놀,판테놀,12,,unknown,unmatched
seed_97_ko_official-001,에틸헥실글리세린,에틸헥실글리세린,13,,unknown,unmatched
seed_97_ko_official-001,알란토인,알란토인,14,,unknown,unmatched
seed_97_ko_official-001,잔탄검,잔탄검,15,,unknown,unmatched
seed_97_ko_official-001,다이소듐이디티에이,다이소듐이디티에이,16,,unknown,unmatched
seed_97_ko_official-002,정제수,정제수,1,,unknown,unmatched
seed_97_ko_official-002,소듐코코일아이세티오네이트,소듐코코일아이세티오네이트,2,,unknown,unmatched
seed_97_ko_official-002,글리세린,글리세린,3,,unknown,unmatched
seed_97_ko_official-002,소듐메틸코코일타우레이트,소듐메틸코코일타우레이트,4,,unknown,unmatched
seed_97_ko_official-002,코코-베타인,코코-베타인,5,,unknown,unmatched
seed_97_ko_official-002,포타슘코코일글리시네이트,포타슘코코일글리시네이트,6,,unknown,unmatched
seed_97_ko_official-002,포타슘벤조에이트,포타슘벤조에이트,7,,unknown,unmatched
seed_97_ko_official-002,소듐클로라이드,소듐클로라이드,8,,unknown,unmatched
seed_97_ko_official-002,폴리쿼터늄-67,폴리쿼터늄-67,9,,unknown,unmatched
seed_97_ko_official-002,포타슘코코에이트,포타슘코코에이트,10,,unknown,unmatched
seed_97_ko_official-002,시트릭애씨드,시트릭애씨드,11,,unknown,unmatched
seed_97_ko_official-002,프룩토올리고사카라이드,프룩토올리고사카라이드,12,,unknown,unmatched
seed_97_ko_official-002,사카라이드하이드롤리세이트,사카라이드하이드롤리세이트,13,,unknown,unmatched
seed_97_ko_official-002,다이소듐이디티에이,다이소듐이디티에이,14,,unknown,unmatched
seed_97_ko_official-002,풀루란,풀루란,15,,unknown,unmatched
seed_97_ko_official-002,"1,2-헥산다이올","1,2-헥산다이올",16,,unknown,unmatched
seed_97_ko_official-002,알란토인,알란토인,17,,unknown,unmatched
seed_97_ko_official-002,판테놀,판테놀,18,,unknown,unmatched
seed_97_ko_official-002,해수,해수,19,,unknown,unmatched
seed_97_ko_official-002,소듐아세테이트,소듐아세테이트,20,,unknown,unmatched
seed_97_ko_official-002,부틸렌글라이콜,부틸렌글라이콜,21,,unknown,unmatched
seed_97_ko_official-002,캐모마일꽃오일,캐모마일꽃오일,22,,unknown,unmatched
seed_97_ko_official-002,카프릴릭/카프릭트라이글리세라이드,카프릴릭/카프릭트라이글리세라이드,23,,unknown,unmatched
seed_97_ko_official-002,베타-글루칸,베타-글루칸,24,,unknown,unmatched
seed_97_ko_official-002,포스파티딜콜린,포스파티딜콜린,25,,unknown,unmatched
seed_97_ko_official-002,하이알루로닉애씨드,하이알루로닉애씨드,26,,unknown,unmatched
seed_97_ko_official-002,에틸헥실글리세린,에틸헥실글리세린,27,,unknown,unmatched
seed_97_ko_official-002,세라마이드엔피,세라마이드엔피,28,,unknown,unmatched
seed_97_ko_official-002,글라이신,글라이신,29,,unknown,unmatched
seed_97_ko_official-002,하이드롤라이즈드하이알루로닉애씨드,하이드롤라이즈드하이알루로닉애씨드,30,,unknown,unmatched
seed_97_ko_official-002,글루타믹애씨드,글루타믹애씨드,31,,unknown,unmatched
seed_97_ko_official-002,세린,세린,32,,unknown,unmatched
seed_97_ko_official-002,소듐하이알루로네이트,소듐하이알루로네이트,33,,unknown,unmatched
seed_97_ko_official-002,라이신,라이신,34,,unknown,unmatched
seed_97_ko_official-002,알라닌,알라닌,35,,unknown,unmatched
seed_97_ko_official-002,알지닌,알지닌,36,,unknown,unmatched
seed_97_ko_official-002,트레오닌,트레오닌,37,,unknown,unmatched
seed_97_ko_official-002,프롤린,프롤린,38,,unknown,unmatched
seed_97_ko_official-003,정제수,정제수,1,,unknown,unmatched
seed_97_ko_official-003,글리세린,글리세린,2,,unknown,unmatched
seed_97_ko_official-003,카프릴릭/카프릭트라이글리세라이드,카프릴릭/카프릭트라이글리세라이드,3,,unknown,unmatched
seed_97_ko_official-003,다이프로필렌글라이콜,다이프로필렌글라이콜,4,,unknown,unmatched
seed_97_ko_official-003,하이드로제네이티드폴리(C6-14올레핀),하이드로제네이티드폴리(C6-14올레핀),5,,unknown,unmatched
seed_97_ko_official-003,세테아릴알코올,세테아릴알코올,6,,unknown,unmatched
seed_97_ko_official-003,메틸트라이메티콘,메틸트라이메티콘,7,,unknown,unmatched
seed_97_ko_official-003,"1,2-헥산다이올","1,2-헥산다이올",8,,unknown,unmatched
seed_97_ko_official-003,카프릴릴메티콘,카프릴릴메티콘,9,,unknown,unmatched
seed_97_ko_official-003,페닐트라이메티콘,페닐트라이메티콘,10,,unknown,unmatched
seed_97_ko_official-003,C12-16알코올,C12-16알코올,11,,unknown,unmatched
seed_97_ko_official-003,시어버터,시어버터,12,,unknown,unmatched
seed_97_ko_official-003,해수,해수,13,,unknown,unmatched
seed_97_ko_official-003,아이리쉬모스추출물,아이리쉬모스추출물,14,,unknown,unmatched
seed_97_ko_official-003,사탕수수추출물,사탕수수추출물,15,,unknown,unmatched
seed_97_ko_official-003,하이알루로닉애씨드,하이알루로닉애씨드,16,,unknown,unmatched
seed_97_ko_official-003,하이드롤라이즈드하이알루로닉애씨드,하이드롤라이즈드하이알루로닉애씨드,17,,unknown,unmatched
seed_97_ko_official-003,소듐하이알루로네이트,소듐하이알루로네이트,18,,unknown,unmatched
seed_97_ko_official-003,글리세릴스테아레이트에스이,글리세릴스테아레이트에스이,19,,unknown,unmatched
seed_97_ko_official-003,세라마이드에이피,세라마이드에이피,20,,unknown,unmatched
seed_97_ko_official-003,세라마이드에이에스,세라마이드에이에스,21,,unknown,unmatched
seed_97_ko_official-003,세라마이드이오피,세라마이드이오피,22,,unknown,unmatched
seed_97_ko_official-003,세라마이드엔피,세라마이드엔피,23,,unknown,unmatched
seed_97_ko_official-003,세라마이드엔에스,세라마이드엔에스,24,,unknown,unmatched
seed_97_ko_official-003,폴리메틸실세스퀴옥세인,폴리메틸실세스퀴옥세인,25,,unknown,unmatched
seed_97_ko_official-003,팔미틱애씨드,팔미틱애씨드,26,,unknown,unmatched
seed_97_ko_official-003,세테아릴글루코사이드,세테아릴글루코사이드,27,,unknown,unmatched
seed_97_ko_official-003,세테아릴올리베이트,세테아릴올리베이트,28,,unknown,unmatched
seed_97_ko_official-003,솔비탄올리베이트,솔비탄올리베이트,29,,unknown,unmatched
seed_97_ko_official-003,하이드로제네이티드레시틴,하이드로제네이티드레시틴,30,,unknown,unmatched
seed_97_ko_official-003,카나우바왁스,카나우바왁스,31,,unknown,unmatched
seed_97_ko_official-003,스테아릭애씨드,스테아릭애씨드,32,,unknown,unmatched
seed_97_ko_official-003,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,33,,unknown,unmatched
seed_97_ko_official-003,에틸헥실글리세린,에틸헥실글리세린,34,,unknown,unmatched
seed_97_ko_official-003,글리세릴카프릴레이트,글리세릴카프릴레이트,35,,unknown,unmatched
seed_97_ko_official-003,알란토인,알란토인,36,,unknown,unmatched
seed_97_ko_official-003,판테놀,판테놀,37,,unknown,unmatched
seed_97_ko_official-003,부틸렌글라이콜,부틸렌글라이콜,38,,unknown,unmatched
seed_97_ko_official-003,베타-글루칸,베타-글루칸,39,,unknown,unmatched
seed_97_ko_official-003,콜레스테롤,콜레스테롤,40,,unknown,unmatched
seed_97_ko_official-003,파이토스핑고신,파이토스핑고신,41,,unknown,unmatched
seed_97_ko_official-003,다이소듐이디티에이,다이소듐이디티에이,42,,unknown,unmatched
seed_97_ko_official-004,정제수,정제수,1,,unknown,unmatched
seed_97_ko_official-004,글라이신,글라이신,2,,unknown,unmatched
seed_97_ko_official-004,프로판다이올,프로판다이올,3,,unknown,unmatched
seed_97_ko_official-004,글리세레스-26,글리세레스-26,4,,unknown,unmatched
seed_97_ko_official-004,펜틸렌글라이콜,펜틸렌글라이콜,5,,unknown,unmatched
seed_97_ko_official-004,"자작나무수액 (10,000ppm)",자작나무수액,6,"10,000ppm",known,unmatched
seed_97_ko_official-004,"1,2-헥산다이올","1,2-헥산다이올",7,,unknown,unmatched
seed_97_ko_official-004,아이리쉬모스추출물,아이리쉬모스추출물,8,,unknown,unmatched
seed_97_ko_official-004,사탕수수추출물,사탕수수추출물,9,,unknown,unmatched
seed_97_ko_official-004,소듐하이알루로네이트,소듐하이알루로네이트,10,,unknown,unmatched
seed_97_ko_official-004,하이알루로닉애씨드,하이알루로닉애씨드,11,,unknown,unmatched
seed_97_ko_official-004,판테놀,판테놀,12,,unknown,unmatched
seed_97_ko_official-004,트로메타민,트로메타민,13,,unknown,unmatched
seed_97_ko_official-004,다이포타슘글리시리제이트,다이포타슘글리시리제이트,14,,unknown,unmatched
seed_97_ko_official-004,글리세릴카프릴레이트,글리세릴카프릴레이트,15,,unknown,unmatched
seed_97_ko_official-004,글리세릴글루코사이드,글리세릴글루코사이드,16,,unknown,unmatched
seed_97_ko_official-004,부틸렌글라이콜,부틸렌글라이콜,17,,unknown,unmatched
seed_97_ko_official-004,아스코빅애씨드,아스코빅애씨드,18,,unknown,unmatched
seed_97_ko_official-004,카보머,카보머,19,,unknown,unmatched
seed_97_ko_official-004,잔탄검,잔탄검,20,,unknown,unmatched
seed_97_ko_official-004,다이소듐이디티에이,다이소듐이디티에이,21,,unknown,unmatched
seed_97_ko_official-005,정제수,정제수,1,,unknown,unmatched
seed_97_ko_official-005,메틸프로판다이올,메틸프로판다이올,2,,unknown,unmatched
seed_97_ko_official-005,글리세린,글리세린,3,,unknown,unmatched
seed_97_ko_official-005,"1,2-헥산다이올","1,2-헥산다이올",4,,unknown,unmatched
seed_97_ko_official-005,폴리글리세린-3,폴리글리세린-3,5,,unknown,unmatched
seed_97_ko_official-005,카프릴릭/카프릭트라이글리세라이드,카프릴릭/카프릭트라이글리세라이드,6,,unknown,unmatched
seed_97_ko_official-005,"자작나무수액 (10,000ppm)",자작나무수액,7,"10,000ppm",known,unmatched
seed_97_ko_official-005,소듐하이알루로네이트,소듐하이알루로네이트,8,,unknown,unmatched
seed_97_ko_official-005,글리세릴글루코사이드,글리세릴글루코사이드,9,,unknown,unmatched
seed_97_ko_official-005,하이드롤라이즈드하이알루로닉애씨드,하이드롤라이즈드하이알루로닉애씨드,10,,unknown,unmatched
seed_97_ko_official-005,부틸렌글라이콜,부틸렌글라이콜,11,,unknown,unmatched
seed_97_ko_official-005,하이알루로닉애씨드,하이알루로닉애씨드,12,,unknown,unmatched
seed_97_ko_official-005,아스코빅애씨드,아스코빅애씨드,13,,unknown,unmatched
seed_97_ko_official-005,베타-글루칸,베타-글루칸,14,,unknown,unmatched
seed_97_ko_official-005,다이포타슘글리시리제이트,다이포타슘글리시리제이트,15,,unknown,unmatched
seed_97_ko_official-005,하이드로제네이티드레시틴,하이드로제네이티드레시틴,16,,unknown,unmatched
seed_97_ko_official-005,에틸헥실글리세린,에틸헥실글리세린,17,,unknown,unmatched
seed_97_ko_official-005,한련초잎추출물,한련초잎추출물,18,,unknown,unmatched
seed_97_ko_official-005,다시마추출물,다시마추출물,19,,unknown,unmatched
seed_97_ko_official-005,귀리커넬추출물,귀리커넬추출물,20,,unknown,unmatched
seed_97_ko_official-005,아티초크잎추출물,아티초크잎추출물,21,,unknown,unmatched
seed_97_ko_official-005,봉의꼬리추출물,봉의꼬리추출물,22,,unknown,unmatched
seed_97_ko_official-005,님잎추출물,님잎추출물,23,,unknown,unmatched
seed_97_ko_official-005,님꽃추출물,님꽃추출물,24,,unknown,unmatched
seed_97_ko_official-005,코키니아인디카열매추출물,코키니아인디카열매추출물,25,,unknown,unmatched
seed_97_ko_official-005,알로에베라꽃추출물,알로에베라꽃추출물,26,,unknown,unmatched
seed_97_ko_official-005,가지열매추출물,가지열매추출물,27,,unknown,unmatched
seed_97_ko_official-005,홀리바질잎추출물,홀리바질잎추출물,28,,unknown,unmatched
seed_97_ko_official-005,산호말추출물,산호말추출물,29,,unknown,unmatched
seed_97_ko_official-005,울금뿌리추출물,울금뿌리추출물,30,,unknown,unmatched
seed_97_ko_official-005,사이클로헥사실록세인,사이클로헥사실록세인,31,,unknown,unmatched
seed_97_ko_official-005,다이프로필렌글라이콜,다이프로필렌글라이콜,32,,unknown,unmatched
seed_97_ko_official-005,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,33,,unknown,unmatched
seed_97_ko_official-005,잔탄검,잔탄검,34,,unknown,unmatched
seed_97_ko_official-005,프룩토올리고사카라이드,프룩토올리고사카라이드,35,,unknown,unmatched
seed_97_ko_official-005,카보머,카보머,36,,unknown,unmatched
seed_97_ko_official-005,다이소듐이디티에이,다이소듐이디티에이,37,,unknown,unmatched
seed_97_ko_official-005,폴리쿼터늄-51,폴리쿼터늄-51,38,,unknown,unmatched
seed_97_ko_official-005,트로메타민,트로메타민,39,,unknown,unmatched
seed_97_ko_official-005,토코페롤,토코페롤,40,,unknown,unmatched
seed_97_ko_official-006,정제수,정제수,1,,unknown,unmatched
seed_97_ko_official-006,글리세린,글리세린,2,,unknown,unmatched
seed_97_ko_official-006,아이소노닐아이소노나노에이트,아이소노닐아이소노나노에이트,3,,unknown,unmatched
seed_97_ko_official-006,아이소도데케인,아이소도데케인,4,,unknown,unmatched
seed_97_ko_official-006,"1,2-헥산다이올","1,2-헥산다이올",5,,unknown,unmatched
seed_97_ko_official-006,펜틸렌글라이콜,펜틸렌글라이콜,6,,unknown,unmatched
seed_97_ko_official-006,폴리데센,폴리데센,7,,unknown,unmatched
seed_97_ko_official-006,"자작나무수액 (10,000ppm)",자작나무수액,8,"10,000ppm",known,unmatched
seed_97_ko_official-006,호호바에스터,호호바에스터,9,,unknown,unmatched
seed_97_ko_official-006,판테놀,판테놀,10,,unknown,unmatched
seed_97_ko_official-006,글리세릴글루코사이드,글리세릴글루코사이드,11,,unknown,unmatched
seed_97_ko_official-006,아카시아세네갈검,아카시아세네갈검,12,,unknown,unmatched
seed_97_ko_official-006,가수분해오크라추출물,가수분해오크라추출물,13,,unknown,unmatched
seed_97_ko_official-006,소듐하이알루로네이트,소듐하이알루로네이트,14,,unknown,unmatched
seed_97_ko_official-006,하이알루로닉애씨드,하이알루로닉애씨드,15,,unknown,unmatched
seed_97_ko_official-006,흰루핀씨추출물,흰루핀씨추출물,16,,unknown,unmatched
seed_97_ko_official-006,모링가씨추출물,모링가씨추출물,17,,unknown,unmatched
seed_97_ko_official-006,님잎추출물,님잎추출물,18,,unknown,unmatched
seed_97_ko_official-006,님꽃추출물,님꽃추출물,19,,unknown,unmatched
seed_97_ko_official-006,코키니아인디카열매추출물,코키니아인디카열매추출물,20,,unknown,unmatched
seed_97_ko_official-006,알로에베라꽃추출물,알로에베라꽃추출물,21,,unknown,unmatched
seed_97_ko_official-006,가지열매추출물,가지열매추출물,22,,unknown,unmatched
seed_97_ko_official-006,홀리바질잎추출물,홀리바질잎추출물,23,,unknown,unmatched
seed_97_ko_official-006,산호말추출물,산호말추출물,24,,unknown,unmatched
seed_97_ko_official-006,울금뿌리추출물,울금뿌리추출물,25,,unknown,unmatched
seed_97_ko_official-006,아스코빅애씨드,아스코빅애씨드,26,,unknown,unmatched
seed_97_ko_official-006,펜타에리스리틸테트라에틸헥사노에이트,펜타에리스리틸테트라에틸헥사노에이트,27,,unknown,unmatched
seed_97_ko_official-006,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,28,,unknown,unmatched
seed_97_ko_official-006,폴리글리세릴-3메틸글루코오스다이스테아레이트,폴리글리세릴-3메틸글루코오스다이스테아레이트,29,,unknown,unmatched
seed_97_ko_official-006,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,30,,unknown,unmatched
seed_97_ko_official-006,트로메타민,트로메타민,31,,unknown,unmatched
seed_97_ko_official-006,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,32,,unknown,unmatched
seed_97_ko_official-006,에틸헥실글리세린,에틸헥실글리세린,33,,unknown,unmatched
seed_97_ko_official-006,한천,한천,34,,unknown,unmatched
seed_97_ko_official-006,다이포타슘글리시리제이트,다이포타슘글리시리제이트,35,,unknown,unmatched
seed_97_ko_official-006,글리세릴카프릴레이트,글리세릴카프릴레이트,36,,unknown,unmatched
seed_97_ko_official-006,부틸렌글라이콜,부틸렌글라이콜,37,,unknown,unmatched
seed_97_ko_official-006,다이소듐이디티에이,다이소듐이디티에이,38,,unknown,unmatched
seed_97_ko_official-007,정제수,정제수,1,,unknown,unmatched
seed_97_ko_official-007,글리세린,글리세린,2,,unknown,unmatched
seed_97_ko_official-007,소듐코코일알라니네이트,소듐코코일알라니네이트,3,,unknown,unmatched
seed_97_ko_official-007,라우릴하이드록시설테인,라우릴하이드록시설테인,4,,unknown,unmatched
seed_97_ko_official-007,다이소듐코코암포다이아세테이트,다이소듐코코암포다이아세테이트,5,,unknown,unmatched
seed_97_ko_official-007,소듐메틸코코일타우레이트,소듐메틸코코일타우레이트,6,,unknown,unmatched
seed_97_ko_official-007,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,7,,unknown,unmatched
seed_97_ko_official-007,"자작나무수액 (10,000ppm)",자작나무수액,8,"10,000ppm",known,unmatched
seed_97_ko_official-007,부틸렌글라이콜,부틸렌글라이콜,9,,unknown,unmatched
seed_97_ko_official-007,소듐하이알루로네이트,소듐하이알루로네이트,10,,unknown,unmatched
seed_97_ko_official-007,하이알루로닉애씨드,하이알루로닉애씨드,11,,unknown,unmatched
seed_97_ko_official-007,소듐클로라이드,소듐클로라이드,12,,unknown,unmatched
seed_97_ko_official-007,글리세릴글루코사이드,글리세릴글루코사이드,13,,unknown,unmatched
seed_97_ko_official-007,아스코빅애씨드,아스코빅애씨드,14,,unknown,unmatched
seed_97_ko_official-007,"1,2-헥산다이올","1,2-헥산다이올",15,,unknown,unmatched
seed_97_ko_official-007,개똥쑥추출물,개똥쑥추출물,16,,unknown,unmatched
seed_97_ko_official-007,로만캐모마일꽃오일,로만캐모마일꽃오일,17,,unknown,unmatched
seed_97_ko_official-007,구주소나무잎오일,구주소나무잎오일,18,,unknown,unmatched
seed_97_ko_official-007,퀼라야나무껍질추출물,퀼라야나무껍질추출물,19,,unknown,unmatched
seed_97_ko_official-007,카프릴릴글라이콜,카프릴릴글라이콜,20,,unknown,unmatched
seed_97_ko_official-007,코코-글루코사이드,코코-글루코사이드,21,,unknown,unmatched
seed_97_ko_official-007,글리세릴카프릴레이트,글리세릴카프릴레이트,22,,unknown,unmatched
seed_97_ko_official-007,소듐코코일아이세티오네이트,소듐코코일아이세티오네이트,23,,unknown,unmatched
seed_97_ko_official-007,헥실렌글라이콜,헥실렌글라이콜,24,,unknown,unmatched
seed_97_ko_official-007,시트릭애씨드,시트릭애씨드,25,,unknown,unmatched
seed_97_ko_official-007,다이소듐이디티에이,다이소듐이디티에이,26,,unknown,unmatched
seed_97_ko_official-008,정제수,정제수,1,,unknown,unmatched
seed_97_ko_official-008,호모살레이트 9.5%,호모살레이트,2,9.5%,known,unmatched
seed_97_ko_official-008,옥토크릴렌 5%,옥토크릴렌,3,5%,known,unmatched
seed_97_ko_official-008,옥티살레이트 4.5%,옥티살레이트,4,4.5%,known,unmatched
seed_97_ko_official-008,아보벤존 3%,아보벤존,5,3%,known,unmatched
seed_97_ko_official-008,다이에틸헥실카보네이트,다이에틸헥실카보네이트,6,,unknown,unmatched
seed_97_ko_official-008,다이메티콘,다이메티콘,7,,unknown,unmatched
seed_97_ko_official-008,메틸메타크릴레이트크로스폴리머,메틸메타크릴레이트크로스폴리머,8,,unknown,unmatched
seed_97_ko_official-008,합성왁스,합성왁스,9,,unknown,unmatched
seed_97_ko_official-008,다이페닐실록시페닐트라이메티콘,다이페닐실록시페닐트라이메티콘,10,,unknown,unmatched
seed_97_ko_official-008,부틸옥틸살리실레이트,부틸옥틸살리실레이트,11,,unknown,unmatched
seed_97_ko_official-008,부틸메톡시다이벤조일메탄,부틸메톡시다이벤조일메탄,12,,unknown,unmatched
seed_97_ko_official-008,아이소프로필팔미테이트,아이소프로필팔미테이트,13,,unknown,unmatched
seed_97_ko_official-008,페네틸벤조에이트,페네틸벤조에이트,14,,unknown,unmatched
seed_97_ko_official-008,다이아이소스테아릴말레이트,다이아이소스테아릴말레이트,15,,unknown,unmatched
seed_97_ko_official-008,에틸헥실아이소노나노에이트,에틸헥실아이소노나노에이트,16,,unknown,unmatched
seed_97_ko_official-008,카프릴릴트라이메티콘,카프릴릴트라이메티콘,17,,unknown,unmatched
seed_97_ko_official-008,합성플루오르플로고파이트,합성플루오르플로고파이트,18,,unknown,unmatched
seed_97_ko_official-008,비스-베헤닐/아이소스테아릴/파이토스테릴다이머다이리놀레일다이머다이리놀리에이트,비스-베헤닐/아이소스테아릴/파이토스테릴다이머다이리놀레일다이머다이리놀리에이트,19,,unknown,unmatched
seed_97_ko_official-008,폴리메틸실세스퀴옥세인,폴리메틸실세스퀴옥세인,20,,unknown,unmatched
seed_97_ko_official-008,폴리에틸렌,폴리에틸렌,21,,unknown,unmatched
seed_97_ko_official-008,다이메티콘/비닐다이메티콘크로스폴리머,다이메티콘/비닐다이메티콘크로스폴리머,22,,unknown,unmatched
seed_97_ko_official-008,동백나무씨오일,동백나무씨오일,23,,unknown,unmatched
seed_97_ko_official-008,에틸렌/프로필렌코폴리머,에틸렌/프로필렌코폴리머,24,,unknown,unmatched
seed_97_ko_official-008,실리카다이메틸실릴레이트,실리카다이메틸실릴레이트,25,,unknown,unmatched
seed_97_ko_official-008,다이메티콘크로스폴리머,다이메티콘크로스폴리머,26,,unknown,unmatched
seed_97_ko_official-008,칸데릴라왁스에스터,칸데릴라왁스에스터,27,,unknown,unmatched
seed_97_ko_official-008,개똥쑥추출물,개똥쑥추출물,28,,unknown,unmatched
seed_97_ko_official-008,카나우바왁스,카나우바왁스,29,,unknown,unmatched
seed_97_ko_official-008,구주소나무잎오일,구주소나무잎오일,30,,unknown,unmatched
seed_97_ko_official-008,로만캐모마일꽃오일,로만캐모마일꽃오일,31,,unknown,unmatched
seed_97_ko_official-008,다이포타슘글리시리제이트,다이포타슘글리시리제이트,32,,unknown,unmatched
seed_97_ko_official-008,알란토인,알란토인,33,,unknown,unmatched
seed_97_ko_official-008,글리세릴글루코사이드,글리세릴글루코사이드,34,,unknown,unmatched
seed_97_ko_official-008,부틸렌글라이콜,부틸렌글라이콜,35,,unknown,unmatched
seed_97_ko_official-008,글리세린,글리세린,36,,unknown,unmatched
seed_97_ko_official-008,"1,2-헥산다이올","1,2-헥산다이올",37,,unknown,unmatched
seed_97_ko_official-008,자작나무수액,자작나무수액,38,,unknown,unmatched
seed_97_ko_official-008,느릅나무뿌리추출물,느릅나무뿌리추출물,39,,unknown,unmatched
seed_97_ko_official-008,알로에베라잎추출물,알로에베라잎추출물,40,,unknown,unmatched
seed_97_ko_official-008,참마뿌리추출물,참마뿌리추출물,41,,unknown,unmatched
seed_97_ko_official-008,제비꽃꽃추출물,제비꽃꽃추출물,42,,unknown,unmatched
seed_97_ko_official-008,다시마추출물,다시마추출물,43,,unknown,unmatched
seed_97_ko_official-008,글리세릴카프릴레이트,글리세릴카프릴레이트,44,,unknown,unmatched
seed_97_ko_official-008,소듐하이알루로네이트,소듐하이알루로네이트,45,,unknown,unmatched
seed_97_ko_official-008,하이알루로닉애씨드,하이알루로닉애씨드,46,,unknown,unmatched
seed_97_ko_official-008,아스코빅애씨드,아스코빅애씨드,47,,unknown,unmatched
seed_97_ko_official-009,폴리글리세릴-2아이소스테아레이트/다이머다이리놀리에이트코폴리머,폴리글리세릴-2아이소스테아레이트/다이머다이리놀리에이트코폴리머,1,,unknown,unmatched
seed_97_ko_official-009,폴리글리세릴-2트라이아이소스테아레이트,폴리글리세릴-2트라이아이소스테아레이트,2,,unknown,unmatched
seed_97_ko_official-009,스쿠알란,스쿠알란,3,,unknown,unmatched
seed_97_ko_official-009,트라이아이소스테아린,트라이아이소스테아린,4,,unknown,unmatched
seed_97_ko_official-009,세레신,세레신,5,,unknown,unmatched
seed_97_ko_official-009,마이크로크리스탈린왁스,마이크로크리스탈린왁스,6,,unknown,unmatched
seed_97_ko_official-009,토코페릴아세테이트,토코페릴아세테이트,7,,unknown,unmatched
seed_97_ko_official-009,호호바씨오일,호호바씨오일,8,,unknown,unmatched
seed_97_ko_official-009,마카다미아씨오일,마카다미아씨오일,9,,unknown,unmatched
seed_97_ko_official-009,스위트아몬드오일,스위트아몬드오일,10,,unknown,unmatched
seed_97_ko_official-009,아르간씨오일,아르간씨오일,11,,unknown,unmatched
seed_97_ko_official-009,올리브열매오일,올리브열매오일,12,,unknown,unmatched
seed_97_ko_official-009,데하이드로아세틱애씨드,데하이드로아세틱애씨드,13,,unknown,unmatched
seed_97_ko_official-009,다이메티콘,다이메티콘,14,,unknown,unmatched
seed_97_ko_official-009,님잎추출물,님잎추출물,15,,unknown,unmatched
seed_97_ko_official-009,님꽃추출물,님꽃추출물,16,,unknown,unmatched
seed_97_ko_official-009,코키니아인디카열매추출물,코키니아인디카열매추출물,17,,unknown,unmatched
seed_97_ko_official-009,알로에베라꽃추출물,알로에베라꽃추출물,18,,unknown,unmatched
seed_97_ko_official-009,가지열매추출물,가지열매추출물,19,,unknown,unmatched
seed_97_ko_official-009,정제수,정제수,20,,unknown,unmatched
seed_97_ko_official-009,자작나무수액,자작나무수액,21,,unknown,unmatched
seed_97_ko_official-009,글리세릴글루코사이드,글리세릴글루코사이드,22,,unknown,unmatched
seed_97_ko_official-009,울금뿌리추출물,울금뿌리추출물,23,,unknown,unmatched
seed_97_ko_official-009,부틸렌글라이콜,부틸렌글라이콜,24,,unknown,unmatched
seed_97_ko_official-009,산호말추출물,산호말추출물,25,,unknown,unmatched
seed_97_ko_official-009,홀리바질잎추출물,홀리바질잎추출물,26,,unknown,unmatched
seed_97_ko_official-009,알지닌,알지닌,27,,unknown,unmatched
seed_97_ko_official-009,카프릴릭애씨드,카프릴릭애씨드,28,,unknown,unmatched
seed_97_ko_official-009,글리세린,글리세린,29,,unknown,unmatched
seed_97_ko_official-009,"1,2-헥산다이올","1,2-헥산다이올",30,,unknown,unmatched
seed_97_ko_official-009,소듐하이알루로네이트,소듐하이알루로네이트,31,,unknown,unmatched
seed_97_ko_official-009,베툴린,베툴린,32,,unknown,unmatched
seed_97_ko_official-009,하이드롤라이즈드하이알루로닉애씨드,하이드롤라이즈드하이알루로닉애씨드,33,,unknown,unmatched
seed_97_ko_official-009,하이알루로닉애씨드,하이알루로닉애씨드,34,,unknown,unmatched
seed_97_ko_official-009,아스코빅애씨드,아스코빅애씨드,35,,unknown,unmatched
